source,extension,stressor,region,sector,year,original_value,corrected_value,correction_method,fit_window,correction_reason,replaced_nonzero_source,prediction_clipped_to_zero,basis_label,delta,abs_delta,abs_pct_change
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Membership organisation services n.e.c. (91),2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Motor Gasoline,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,"Motor vehicles, trailers and semi-trailers (34)",2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,N-fertiliser,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,"Natural gas and services related to natural gas extraction, excluding surveying",2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Office machinery and computers (30),2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Oil seeds,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Oil/hazardous waste for treatment: incineration,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Other business services (74),2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Other land transportation services,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Other non-ferrous metal products,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Other non-metallic mineral products,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Other services (93),2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Other transport equipment (35),2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Other waste for treatment: waste water treatment,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,P- and other fertiliser,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Paper and paper products,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Paper for treatment: landfill,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Paper waste for treatment: incineration,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Pigs,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Plastic waste for treatment: incineration,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Plastic waste for treatment: landfill,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,"Plastics, basic",2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Post and telecommunication services (64),2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Poultry,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Precious metals,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Printed matter and recorded media (22),2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Private households with employed persons (95),2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Processed rice,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,"Products of forestry, logging and related services (02)",2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Products of meat cattle,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Products of meat pigs,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Products of meat poultry,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Public administration and defence services; compulsory social security services (75),2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Pulp,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,"Radio, television and communication equipment and apparatus (32)",2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Railway transportation services,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Raw milk,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Real estate services (70),2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,"Recreational, cultural and sporting services (92)",2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Renting services of machinery and equipment without operator and of personal and household goods (71),2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Research and development services (73),2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Retail trade services of motor fuel,2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,Rubber and plastic products (25),2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,water,"Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker",LU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",2020,0.0,0.0,ols_level,1995-2022,LU correction: 2020 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
